id,speed
284,14.51936
285,13.129378
286,47.9054
287,48.656094
288,15.315151
289,17.949282
290,17.643852
291,11.706724
292,9.24222
293,20.787884
294,46.80513
295,48.987213
296,48.401604
297,36.613297
298,25.975042
299,35.059612
300,28.880823
301,25.299929
302,27.41754
303,43.5214
304,40.24881
305,49.168404
306,48.473568
307,49.051033
308,46.013176
309,32.758736
310,19.56831
311,11.772993
312,45.046257
313,34.05741
314,37.81671
315,48.656452
316,47.742233
317,39.12384
318,33.04396
319,33.976555
320,45.227093
321,46.726765
322,45.86143
323,45.481472
324,46.474297
325,43.849236
326,43.81771
327,41.332897
328,40.692993
329,37.545364
330,36.87271
331,41.789555
332,43.84957
333,35.846508
334,34.054836
335,42.7401
336,47.13353
337,46.56887
338,15.938926
339,20.305319
340,23.853983
341,25.782564
342,45.955547
343,44.30294
344,49.467167
345,49.01755
346,48.431633
347,22.223974
348,38.720783
349,49.272774
350,48.713737
351,47.672535
352,32.285713
353,18.827118
354,28.408531
355,21.661953
356,20.049831
357,24.598442
358,38.54014
359,45.983578
360,44.705776
361,48.987213
362,23.117817
363,33.924488
364,24.107693
365,20.358812
366,15.424598
367,27.41754
368,43.5214
369,49.168404
370,48.473568
371,47.903984
372,47.58828
373,19.56831
374,22.673866
375,11.772993
376,23.716385
377,34.05741
378,37.81671
379,47.634842
380,32.210785
381,21.466463
382,18.937948
383,33.04396
384,46.722664
385,47.005398
386,45.86143
387,46.474297
388,43.849236
389,40.692993
390,39.863316
391,35.846508
392,47.789062
393,47.85672
394,46.56887
395,15.938926
396,18.30121
397,27.134193
398,25.139534
399,17.63765
400,14.487005
401,39.872005
402,39.751705
403,49.582787
404,48.011356
405,46.58781
406,31.90253
407,18.153196
408,25.50823
409,23.017372
410,20.451565
411,11.772716
412,44.909138
413,38.720783
414,43.957695
415,49.08958
416,48.286697
417,47.672535
418,47.40871
419,32.285713
420,20.049831
421,11.884182
422,45.983578
423,40.046455
424,49.142475
425,48.987213
426,47.184383
427,33.924488
428,26.57912
429,41.026825
430,40.24881
431,46.728138
432,46.39688
433,44.240948
434,27.22511
435,33.148735
436,28.026403
437,25.212706
438,48.002567
439,48.98927
440,49.48821
441,45.10955
442,32.72368
443,35.75734
444,29.827679
445,36.30163
446,31.327383
447,33.208908
448,44.915737
449,44.031685
450,45.435024
451,47.56715
452,43.081455
453,41.361366
454,44.005356
455,42.752632
456,41.27624
457,44.381226
458,48.265667
459,49.01646
460,39.458263
461,26.421803
462,31.107544
463,27.115433
464,34.731747
465,40.735268
466,48.343636
467,49.01755
468,48.011356
469,46.58781
470,16.103363
471,18.153196
472,21.855755
473,20.451565
474,13.8777895
475,22.508379
476,47.672535
477,45.86529
478,29.808067
479,20.315641
480,21.661953
481,20.049831
482,24.598442
483,49.142475
484,48.99442
485,48.401604
486,36.613297
487,35.059612
488,26.57912
489,15.424598
490,13.93266
491,34.49139
492,40.24881
493,49.01633
494,49.051033
495,47.903984
496,19.505583
497,28.287212
498,39.041092
499,47.634842
500,48.656452
501,49.52571
502,48.7874
503,47.847733
504,29.729527
505,30.28373
506,22.432278
507,19.963146
508,21.34019
509,41.761078
510,46.726765
511,47.332363
512,45.86143
513,45.481472
514,46.474297
515,43.849236
516,43.81771
517,41.332897
518,47.123512
519,46.56887
520,18.30121
521,25.139534
522,17.63765
523,17.396284
524,11.923475
525,45.955547
526,49.582787
527,49.467167
528,48.431633
529,31.90253
530,18.153196
531,25.50823
532,22.223974
533,13.8777895
534,11.772716
535,47.40871
536,32.285713
537,20.670244
538,20.792137
539,21.661953
540,14.387129
541,11.884182
542,45.983578
543,44.705776
544,47.578915
545,44.97393
546,13.730283
547,18.000296
548,19.070906
549,19.87623
550,13.526173
551,37.57521
552,40.240475
553,48.82071
554,48.464012
555,45.18015
556,27.512169
557,16.024897
558,21.620823
559,20.095284
560,16.134441
561,17.04796
562,18.024834
563,15.616574
564,12.045367
565,10.260537
566,45.15844
567,35.54671
568,38.282204
569,49.947426
570,49.147587
571,33.71133
572,43.10832
573,48.30608
574,48.17154
575,48.741165
576,47.23236
577,43.488804
578,39.06165
579,44.85467
580,45.505085
581,37.99447
582,47.240273
583,47.813313
584,15.074687
585,17.515265
586,24.804428
587,20.499199
588,17.459604
589,15.850162
590,17.828402
591,16.969543
592,43.605064
593,47.964878
594,48.5518
595,46.73008
596,44.805695
597,26.39968
598,19.954676
599,16.4393
600,11.455072
601,47.90908
602,47.385574
603,44.11578
604,12.816801
605,17.277884
606,34.225082
607,38.538334
608,48.16069
609,48.828087
610,47.578915
611,47.53222
612,44.97393
613,16.81239
614,22.023418
615,19.070906
616,17.814886
617,19.87623
618,13.526173
619,22.657822
620,40.240475
621,49.675323
622,49.008133
623,47.52396
624,45.18015
625,27.512169
626,17.04796
627,16.13273
628,18.024834
629,10.260537
630,20.505722
631,49.947426
632,48.453995
633,48.289356
634,42.01424
635,24.959915
636,22.307575
637,48.17154
638,48.741165
639,47.23236
640,40.047832
641,42.651325
642,41.35371
643,39.06165
644,37.082127
645,38.604614
646,37.99447
647,47.240273
648,47.813313
649,46.913006
650,45.171234
651,15.850162
652,17.828402
653,10.618946
654,22.64683
655,47.964878
656,48.5518
657,48.03476
658,47.15036
659,46.73008
660,44.805695
661,15.5893
662,22.406605
663,17.114607
664,18.222704
665,18.323952
666,16.4393
667,11.455072
668,44.508163
669,38.60833
670,43.57104
671,47.385574
672,44.11578
673,20.01694
674,16.262535
675,34.225082
676,48.828087
677,48.5919
678,46.939404
679,13.730283
680,20.47331
681,19.070906
682,19.87623
683,16.4873
684,42.1206
685,48.82071
686,48.464012
687,47.52396
688,45.18015
689,27.512169
690,16.024897
691,21.620823
692,16.134441
693,16.13273
694,49.76446
695,48.97323
696,42.01424
697,27.810104
698,27.181929
699,23.16967
700,19.016308
701,23.489964
702,43.10832
703,46.161217
704,48.17154
705,48.130253
706,47.23236
707,46.952377
708,40.047832
709,39.623165
710,39.608734
711,42.35107
712,42.651325
713,41.677017
714,37.082127
715,45.505085
716,37.99447
717,46.099846
718,46.913006
719,27.96682
720,15.850162
721,13.435368
722,10.618946
723,44.661858
724,43.605064
725,47.15036
726,46.73008
727,26.39968
728,18.222704
729,18.323952
730,13.898889
731,43.57104
732,47.90908
733,48.276134
734,44.11578
735,12.816801
736,16.262535
737,15.561334
738,15.754001
739,9.023868
740,34.225082
741,43.536907
742,48.16069
743,48.828087
744,48.5919
745,26.416822
746,16.81239
747,22.023418
748,20.47331
749,18.000296
750,17.814886
751,16.4873
752,40.240475
753,49.675323
754,49.008133
755,47.52396
756,47.208252
757,16.024897
758,17.04796
759,16.13273
760,15.616574
761,10.260537
762,20.505722
763,45.15844
764,35.54671
765,38.282204
766,49.76446
767,48.97323
768,42.01424
769,23.16967
770,21.365114
771,21.427061
772,33.71133
773,48.30608
774,48.741165
775,48.130253
776,47.23236
777,46.952377
778,42.651325
779,38.604614
780,47.240273
781,47.813313
782,46.913006
783,15.074687
784,17.515265
785,17.459604
786,15.850162
787,17.828402
788,10.618946
789,22.64683
790,47.964878
791,48.5518
792,47.17865
793,48.03476
794,22.406605
795,19.954676
796,17.114607
797,11.455072
798,21.676996
799,47.121746
800,24.935081
801,12.816801
802,17.277884
803,15.561334
804,15.754001
805,11.614072
806,34.225082
807,43.536907
808,48.16069
809,47.578915
810,47.53222
811,46.939404
812,26.416822
813,13.730283
814,22.023418
815,20.47331
816,19.070906
817,42.1206
818,34.98455
819,50.461254
820,48.510887
821,32.948994
822,39.531673
823,27.369938
824,27.199375
825,28.86911
826,50.167797
827,48.450245
828,35.878998
829,33.882786
830,36.951694
831,31.104515
832,43.55705
833,37.6848
834,47.758526
835,48.06954
836,45.420506
837,39.837574
838,37.941643
839,38.235832
840,48.43492
841,48.988125
842,47.792076
843,42.924015
844,27.74175
845,20.143873
846,33.586674
847,40.643883
848,48.931725
849,49.002975
850,48.44875
851,16.977814
852,22.953299
853,18.921808
854,16.013262
855,19.730038
856,13.551673
857,40.56636
858,45.589367
859,48.677387
860,47.893063
861,47.65948
862,14.627455
863,23.640093
864,17.695915
865,16.52357
866,21.643538
867,46.84378
868,42.70323
869,49.72119
870,48.03472
871,33.928684
872,31.182676
873,23.474337
874,46.28364
875,47.62052
876,49.61252
877,49.12368
878,47.497414
879,17.52651
880,10.775643
881,9.796827
882,20.81259
883,46.23366
884,37.319763
885,47.374683
886,49.014103
887,48.388348
888,48.64088
889,47.94729
890,41.88402
891,23.718254
892,19.982878
893,20.259512
894,36.495625
895,48.06954
896,44.938828
897,42.912407
898,42.847176
899,39.837574
900,45.858807
901,47.55096
902,46.537056
903,27.464376
904,14.790726
905,17.518507
906,22.594961
907,18.882723
908,16.029936
909,10.9349575
910,37.151035
911,44.323166
912,47.668446
913,47.399612
914,46.979332
915,24.730902
916,22.953299
917,16.013262
918,19.730038
919,13.551673
920,48.14396
921,48.677387
922,47.893063
923,14.627455
924,23.640093
925,22.525246
926,16.52357
927,20.039217
928,13.457859
929,10.729523
930,21.643538
931,38.037037
932,46.84378
933,47.405346
934,13.995178
935,16.830362
936,20.393148
937,17.219273
938,12.79831
939,22.71766
940,44.608913
941,49.273575
942,49.12368
943,47.782875
944,47.497414
945,28.596033
946,14.57634
947,23.600134
948,22.910526
949,16.722757
950,40.782234
951,47.374683
952,49.014103
953,48.079647
954,41.88402
955,23.718254
956,23.249939
957,17.617962
958,43.761642
959,36.495625
960,46.129333
961,47.758526
962,47.698273
963,46.84764
964,44.938828
965,42.628696
966,43.51116
967,42.912407
968,44.43785
969,44.174706
970,39.5135
971,38.235832
972,46.537056
973,14.790726
974,17.518507
975,25.254091
976,20.061085
977,16.029936
978,15.795669
979,10.9349575
980,9.388621
981,20.687292
982,44.323166
983,48.931725
984,49.002975
985,47.399612
986,24.730902
987,19.730038
988,18.075424
989,12.339741
990,38.331123
991,46.169525
992,49.43458
993,48.14396
994,47.893063
995,47.65948
996,28.821283
997,14.627455
998,17.03167
999,22.525246
1000,17.598995
1001,16.52357
1002,20.039217
1003,13.457859
1004,21.643538
1005,45.90741
1006,48.247894
1007,46.87158
1008,45.203102
1009,27.862822
1010,16.830362
1011,18.553215
1012,12.79831
1013,11.364148
1014,44.022488
1015,49.273575
1016,47.782875
1017,28.596033
1018,17.592476
1019,23.600134
1020,16.722757
1021,17.608088
1022,9.796827
1023,38.193253
1024,46.23366
1025,37.319763
1026,47.374683
1027,27.27898
1028,18.821812
1029,17.617962
1030,19.967375
1031,19.982878
1032,20.259512
1033,43.761642
1034,41.034653
1035,46.129333
1036,47.639557
1037,48.06954
1038,45.420506
1039,42.628696
1040,44.43785
1041,42.847176
1042,39.837574
1043,39.5135
1044,45.33996
1045,37.941643
1046,38.235832
1047,47.6602
1048,46.537056
1049,46.800957
1050,27.464376
1051,22.594961
1052,20.061085
1053,9.388621
1054,44.323166
1055,49.002975
1056,48.44875
1057,46.979332
1058,45.452755
1059,15.951076
1060,24.730902
1061,19.467348
1062,12.339741
1063,38.331123
1064,46.169525
1065,40.56636
1066,49.43458
1067,48.14396
1068,48.677387
1069,47.893063
1070,47.65948
1071,45.41249
1072,14.627455
1073,20.039217
1074,18.789854
1075,21.643538
1076,38.037037
1077,48.464172
1078,45.203102
1079,13.995178
1080,16.830362
1081,17.313936
1082,17.219273
1083,12.79831
1084,44.608913
1085,38.42232
1086,44.022488
1087,47.782875
1088,17.52651
1089,10.775643
1090,37.319763
1091,40.782234
1092,48.388348
1093,48.64088
1094,48.079647
1095,41.88402
1096,27.27898
1097,23.718254
1098,17.617962
1099,19.982878
1100,20.259512
1101,33.71567
1102,43.761642
1103,41.034653
1104,36.495625
1105,36.946754
1106,47.758526
1107,46.830627
1108,45.420506
1109,44.43785
1110,44.0476
1111,42.847176
1112,39.5135
1113,45.912636
1114,45.33996
1115,47.6602
1116,46.537056
1117,46.47654
1118,22.594961
1119,20.687292
1120,37.151035
1121,40.54914
1122,44.323166
1123,48.40068
1124,45.9824
1125,28.976543
1126,29.3672
1127,28.517523
1128,35.37058
1129,40.569942
1130,44.36839
1131,47.62765
1132,47.124744
1133,44.651035
1134,27.072071
1135,16.963104
1136,17.03227
1137,16.165684
1138,17.629408
1139,10.283523
1140,46.0546
1141,41.546665
1142,47.580124
1143,48.24752
1144,46.632664
1145,26.79145
1146,17.374151
1147,16.98897
1148,47.44014
1149,45.59525
1150,16.833035
1151,25.243237
1152,25.763103
1153,19.406303
1154,20.751354
1155,12.335467
1156,10.035063
1157,21.0138
1158,37.002926
1159,35.83371
1160,48.083588
1161,47.842667
1162,48.885735
1163,47.928497
1164,27.225039
1165,17.519405
1166,21.165789
1167,21.08404
1168,45.398956
1169,47.90153
1170,47.31302
1171,42.303993
1172,34.74192
1173,37.461002
1174,45.06974
1175,47.08247
1176,47.00877
1177,27.377432
1178,15.088194
1179,18.11202
1180,17.620665
1181,18.863434
1182,11.53617
1183,46.064056
1184,43.61908
1185,46.88231
1186,46.284782
1187,45.958515
1188,26.639355
1189,18.51817
1190,15.788436
1191,19.447657
1192,37.61145
1193,44.9866
1194,47.898247
1195,47.29456
1196,47.124744
1197,44.651035
1198,27.072071
1199,43.93928
1200,48.24752
1201,47.70747
1202,44.40261
1203,18.089417
1204,23.341885
1205,18.66902
1206,20.07457
1207,9.029098
1208,21.849264
1209,35.306854
1210,47.44014
1211,45.59525
1212,19.406303
1213,20.751354
1214,20.47911
1215,18.460052
1216,47.842667
1217,48.885735
1218,47.928497
1219,42.032875
1220,26.923431
1221,21.562645
1222,17.519405
1223,21.165789
1224,21.08404
1225,19.235056
1226,18.194332
1227,41.205406
1228,35.702854
1229,36.060753
1230,47.90153
1231,48.399483
1232,42.303993
1233,42.859737
1234,41.918575
1235,46.82138
1236,15.088194
1237,21.437735
1238,17.620665
1239,13.687461
1240,24.388893
1241,46.064056
1242,40.83459
1243,43.61908
1244,47.233498
1245,46.284782
1246,16.469265
1247,23.257977
1248,22.865976
1249,12.914897
1250,44.9866
1251,48.530846
1252,47.36316
1253,47.29456
1254,23.060781
1255,16.165684
1256,18.732325
1257,41.546665
1258,47.580124
1259,46.632664
1260,46.03985
1261,44.40261
1262,26.79145
1263,22.31286
1264,18.66902
1265,20.07457
1266,17.374151
1267,16.98897
1268,21.849264
1269,47.56125
1270,47.667427
1271,48.23473
1272,45.59525
1273,16.833035
1274,19.776554
1275,20.751354
1276,20.47911
1277,12.335467
1278,21.0138
1279,37.002926
1280,45.701294
1281,38.14699
1282,45.731716
1283,47.928497
1284,48.004173
1285,24.331612
1286,24.210796
1287,21.562645
1288,17.519405
1289,18.194332
1290,36.060753
1291,47.797073
1292,47.4743
1293,43.883114
1294,42.859737
1295,42.00135
1296,38.644833
1297,34.74192
1298,44.909325
1299,46.82138
1300,47.00877
1301,45.329403
1302,25.05508
1303,13.687461
1304,24.388893
1305,46.892796
1306,48.05124
1307,47.698696
1308,47.25938
1309,38.93715
1310,29.220415
1311,33.94656
1312,28.976543
1313,29.3672
1314,20.769464
1315,35.37058
1316,40.569942
1317,39.313297
1318,44.36839
1319,47.62765
1320,47.29456
1321,44.651035
1322,16.963104
1323,16.165684
1324,18.732325
1325,23.121834
1326,47.70747
1327,22.31286
1328,20.07457
1329,17.374151
1330,16.98897
1331,9.029098
1332,21.849264
1333,37.141716
1334,35.306854
1335,47.56125
1336,47.44014
1337,45.59525
1338,19.776554
1339,19.406303
1340,18.909515
1341,18.460052
1342,48.083588
1343,47.928497
1344,42.032875
1345,27.225039
1346,24.210796
1347,21.08404
1348,19.235056
1349,41.205406
1350,40.331047
1351,40.03977
1352,41.660053
1353,41.918575
1354,38.873024
1355,34.74192
1356,43.372433
1357,37.461002
1358,46.82138
1359,27.377432
1360,25.300594
1361,25.05508
1362,21.437735
1363,17.620665
1364,18.863434
1365,13.687461
1366,11.53617
1367,38.815083
1368,46.393322
1369,26.639355
1370,23.257977
1371,15.788436
1372,11.266242
1373,39.371624
1374,47.62765
1375,47.36316
1376,47.898247
1377,27.072071
1378,17.03227
1379,41.546665
1380,43.93928
1381,46.632664
1382,20.07457
1383,9.029098
1384,37.141716
1385,42.76724
1386,40.055157
1387,47.70653
1388,48.11291
1389,44.643482
1390,11.58891
1391,13.583081
1392,18.565672
1393,15.902522
1394,15.071401
1395,11.340994
1396,44.13001
1397,47.30675
1398,46.58574
1399,47.829098
1400,14.907532
1401,17.842901
1402,46.524364
1403,46.27793
1404,46.138947
1405,42.578632
1406,39.262177
1407,38.81427
1408,41.40896
1409,40.569107
1410,43.999214
1411,44.175404
1412,46.687424
1413,46.99426
1414,10.681248
1415,25.411455
1416,37.56908
1417,47.290203
1418,46.881943
1419,46.55225
1420,15.402646
1421,22.34447
1422,21.37968
1423,19.115639
1424,17.959341
1425,13.359629
1426,12.7152605
1427,24.931744
1428,38.279484
1429,46.60601
1430,47.013416
1431,46.380566
1432,46.20733
1433,43.70436
1434,21.091833
1435,16.296528
1436,17.60679
1437,16.429989
1438,10.963985
1439,22.984432
1440,36.89465
1441,44.48717
1442,47.325523
1443,47.158173
1444,44.870068
1445,25.93969
1446,16.695858
1447,43.409103
1448,46.870865
1449,44.643482
1450,25.708712
1451,11.58891
1452,13.583081
1453,15.071401
1454,10.991454
1455,34.58127
1456,36.806755
1457,47.30675
1458,47.829098
1459,47.67414
1460,25.774668
1461,17.388992
1462,19.296154
1463,35.429295
1464,44.60011
1465,46.124542
1466,45.830727
1467,46.138947
1468,42.578632
1469,39.262177
1470,41.40896
1471,40.649742
1472,46.99426
1473,46.45358
1474,14.4509945
1475,19.484976
1476,16.789753
1477,10.681248
1478,37.56908
1479,39.402534
1480,47.290203
1481,46.881943
1482,46.55225
1483,25.47616
1484,22.34447
1485,21.37968
1486,19.115639
1487,15.496193
1488,13.359629
1489,12.7152605
1490,24.931744
1491,36.874165
1492,47.013416
1493,46.380566
1494,46.20733
1495,43.70436
1496,16.296528
1497,16.429989
1498,16.631104
1499,9.867597
1500,22.984432
1501,36.89465
1502,44.48717
1503,47.741714
1504,46.65595
1505,44.870068
1506,13.229986
1507,16.35682
1508,20.018719
1509,19.143782
1510,16.695858
1511,12.198939
1512,11.271608
1513,37.48213
1514,43.409103
1515,37.374702
1516,44.643482
1517,18.565672
1518,10.991454
1519,37.124573
1520,36.806755
1521,47.80601
1522,47.67414
1523,27.481218
1524,23.085869
1525,17.388992
1526,18.809492
1527,19.296154
1528,42.218956
1529,34.988205
1530,44.60011
1531,45.830727
1532,40.569107
1533,41.504845
1534,43.999214
1535,44.175404
1536,36.16353
1537,48.122902
1538,48.42928
1539,48.692745
1540,47.9904
1541,45.353947
1542,29.803722
1543,28.152126
1544,30.582363
1545,27.429255
1546,26.73109
1547,39.967808
1548,46.920082
1549,47.402534
1550,46.424976
1551,44.161293
1552,25.47616
1553,21.37968
1554,19.115639
1555,15.496193
1556,12.7152605
1557,24.931744
1558,36.874165
1559,46.99554
1560,47.53966
1561,46.380566
1562,46.20733
1563,11.486885
1564,21.091833
1565,10.963985
1566,9.867597
1567,22.984432
1568,44.48717
1569,46.97016
1570,23.40696
1571,22.264578
1572,19.060892
1573,16.695858
1574,11.271608
1575,24.367393
1576,43.409103
1577,41.34314
1578,47.836815
1579,48.11291
1580,46.870865
1581,44.643482
1582,25.708712
1583,19.72256
1584,15.902522
1585,10.991454
1586,37.124573
1587,44.13001
1588,34.58127
1589,36.806755
1590,45.32084
1591,47.829098
1592,47.80601
1593,41.61268
1594,27.481218
1595,23.085869
1596,17.842901
1597,32.054134
1598,42.218956
1599,34.988205
1600,45.830727
1601,46.524364
1602,46.27793
1603,46.138947
1604,42.836437
1605,40.9512
1606,41.40896
1607,40.649742
1608,35.749535
1609,46.687424
1610,47.091286
1611,46.99426
1612,46.418888
1613,17.329983
1614,17.388197
1615,16.789753
1616,17.198061
1617,37.56908
1618,43.44473
1619,46.920082
1620,47.402534
1621,46.424976
1622,47.290203
1623,46.55225
1624,44.161293
1625,25.47616
1626,15.402646
1627,22.34447
1628,21.37968
1629,15.496193
1630,12.7152605
1631,46.99554
1632,47.53966
1633,46.60601
1634,47.013416
1635,46.20733
1636,43.70436
1637,14.806393
1638,21.091833
1639,20.910519
1640,16.296528
1641,9.867597
1642,22.984432
1643,36.89465
1644,43.067474
1645,46.97016
1646,47.741714
1647,46.65595
1648,23.40696
1649,19.060892
1650,20.018719
1651,19.143782
1652,11.271608
1653,24.367393
1654,37.48213
1655,37.374702
1656,47.836815
1657,44.643482
1658,13.583081
1659,19.72256
1660,18.565672
1661,14.684568
1662,15.902522
1663,15.071401
1664,14.434505
1665,34.58127
1666,47.67414
1667,41.61268
1668,27.481218
1669,24.945395
1670,25.774668
1671,20.171219
1672,39.862156
1673,34.988205
1674,35.429295
1675,43.82302
1676,45.822315
1677,45.302826
1678,41.216625
1679,45.51622
1680,45.379246
1681,46.879066
1682,47.60422
1683,47.42589
1684,38.353508
1685,31.22196
1686,31.491451
1687,27.695436
1688,30.862282
1689,29.62943
1690,23.430252
1691,35.50713
1692,43.113537
1693,39.172462
1694,47.25927
1695,46.728844
1696,44.047585
1697,14.000017
1698,21.041548
1699,20.884317
1700,41.519238
1701,46.72278
1702,30.895784
1703,14.1097355
1704,15.062426
1705,18.666695
1706,22.936134
1707,11.682709
1708,24.910913
1709,39.9024
1710,41.63438
1711,48.754105
1712,48.25918
1713,44.931942
1714,22.07377
1715,20.481602
1716,21.505993
1717,16.728106
1718,43.2771
1719,40.15995
1720,46.81086
1721,46.05611
1722,43.331696
1723,29.866306
1724,18.187904
1725,20.30445
1726,38.751736
1727,44.473717
1728,47.48859
1729,42.203747
1730,23.93327
1731,18.268911
1732,42.4536
1733,47.4134
1734,47.42059
1735,46.522697
1736,43.09622
1737,39.455475
1738,38.60929
1739,39.199173
1740,42.208157
1741,41.396103
1742,35.568924
1743,44.647224
1744,35.441338
1745,42.2832
1746,15.309093
1747,21.086317
1748,24.942255
1749,39.106255
1750,39.492657
1751,47.713676
1752,48.751514
1753,15.197166
1754,21.600637
1755,19.41116
1756,17.64335
1757,39.97708
1758,47.63391
1759,47.15325
1760,47.62284
1761,46.92111
1762,44.347313
1763,15.062426
1764,16.858805
1765,22.936134
1766,24.910913
1767,48.754105
1768,47.385838
1769,46.694885
1770,20.368538
1771,19.57447
1772,16.728106
1773,47.82372
1774,46.5967
1775,47.329
1776,46.05611
1777,46.14258
1778,11.920192
1779,16.268085
1780,17.642847
1781,16.229269
1782,23.123447
1783,38.751736
1784,44.473717
1785,45.14363
1786,42.203747
1787,21.264061
1788,18.268911
1789,15.589312
1790,16.547256
1791,26.332321
1792,23.434404
1793,20.876686
1794,42.4536
1795,39.32711
1796,35.262512
1797,44.81762
1798,47.216698
1799,47.42059
1800,45.63692
1801,43.09622
1802,41.503677
1803,39.597916
1804,42.208157
1805,41.396103
1806,35.568924
1807,44.44798
1808,44.647224
1809,46.039474
1810,46.445904
1811,45.37767
1812,45.555065
1813,41.48381
1814,14.531633
1815,22.412683
1816,20.154171
1817,16.738419
1818,24.942255
1819,39.492657
1820,41.910294
1821,47.25927
1822,46.728844
1823,14.000017
1824,15.197166
1825,21.600637
1826,19.41116
1827,22.380049
1828,26.556517
1829,44.96196
1830,38.57404
1831,48.798122
1832,46.92111
1833,44.347313
1834,30.895784
1835,15.062426
1836,19.909525
1837,21.02567
1838,18.666695
1839,16.858805
1840,19.43508
1841,39.481804
1842,39.9024
1843,44.931942
1844,22.07377
1845,19.57447
1846,20.481602
1847,13.080506
1848,40.15995
1849,46.5967
1850,46.05611
1851,43.331696
1852,18.187904
1853,20.30445
1854,17.642847
1855,18.164116
1856,20.180855
1857,38.751736
1858,34.2197
1859,46.824867
1860,46.376045
1861,22.261477
1862,21.264061
1863,18.268911
1864,16.547256
1865,47.216698
1866,47.42059
1867,45.63692
1868,43.09622
1869,41.503677
1870,40.454773
1871,42.208157
